product_name,product_manufacturer,product_mrp,type,quickViewDesc
SONY PlayStation 5 Slim 1TB SSD Gaming Console (White),Sony,54990,Gaming Consoles,Console Type: Gaming Console | Controller Type: 1 x Wireless Controller | Supported Resolution: Up to 4K | Storage Drive: 1TB SSD | No. Of USB Ports: 2 x USB Type (A), 2 x Type (C) | Warranty: 1 Year Warranty
SONY PlayStation 5 1TB SSD Digital Edition Slim Gaming Console (White),Sony,49990,Gaming Consoles,Console Type: Gaming Console | Controller Type: 1 x Wireless Controller | RAM: 1GB RAM | Supported Resolution: Up to 4K | Storage Drive: 1TB SSD | No. Of USB Ports: 2 x USB Type (A), 2 x Type (C) | Warranty: 1 Year Warranty
DELL G15 5530 Intel Core i7 13th Gen Laptop (16GB, 1TB SSD, Windows 11 Home, 6GB Graphics, 15.6 inch Full HD Display, MS Office 2021, Dark Shadow Gray, 2.8 KG),Dell,117999,Gaming Laptops,Display : 39.62 cms (15.6 inches), Full HD | Memory: 16GB DDR5 RAM, 1TB SSD ROM | Processor: Intel Core i7 | OS: Windows 11 Home | Graphics: NVIDIA GeForce RTX 3050 | Included Software: MS Office Home and Student 2021 | Warranty: 1 Year Onsite
Lenovo LOQ 15ARP9 AMD Ryzen 5 Gaming Laptop (24GB, 512GB SSD, Windows 11 Home, 4GB Graphics, 15.6 inch 144 Hz Full HD IPS Display, NVIDIA GeForce RTX 3050A, MS Office Home 2024, Luna Grey, 2.38 KG),Lenovo,99090,Gaming Laptops,Display: 39.62 cms (15.6 inches), FHD IPS | Memory: 24GB DDR5 RAM, 512GB SSD ROM | Processor: AMD Ryzen 5 | OS: Windows 11 Home | Graphics: NVIDIA GeForce RTX 3050A | Included Software: MS Office Home 2024 | Anti Glare Panel, Backlit Keyboard, AI-Powered | Warranty: 1 Year Onsite
HP Victus 15-FA1411TX Intel Core i7 12th Gen Gaming Laptop (16GB, 512GB SSD, Windows 11 Home, 4GB Graphics, 15.6 inch 144 Hz Full HD IPS Display, NVIDIA GeForce RTX 3050, MS Office Home & Student 2021, Performance Blue, 2.29 KG),HP,91543,Gaming Laptops,Display: 39.62 cms (15.6 inches), FHD IPS | Memory: 16GB DDR4 RAM, 512GB SSD ROM | Processor: Intel Core i7 12th Generation | OS: Windows 11 Home | Graphics: NVIDIA GeForce RTX 3050 | Included Software: MS Office Home and Student 2021 | Antiglare Display, Turbo Boost Technology | Warranty: 1 year Onsite
ASUS V16 V3607VM-RP057WS Intel Core 7 Gaming Laptop (16GB, 512GB SSD, Windows 11 Home, 8GB Graphics, 16 inch 144 Hz WUXGA Display, NVIDIA GeForce RTX 5060, MS Office Home 2024, Black, 1.95 KG),Asus,149990,Gaming Laptops,Display: 40.64 cms (16 inches), WUXGA | Memory: 16GB DDR5 RAM, 512GB SSD ROM | Processor: Intel Core 7 | OS: Windows 11 Home | Graphics: NVIDIA GeForce RTX 5060 | Included Software: MS Office Home 2024, Microsoft 365 Basic | Anti Glare, Backlit Keyboard, Copilot Key | Warranty: 1 Year Onsite
HP Victus 15-fb3011AX AMD Ryzen 5 Gaming Laptop (16GB, 512GB SSD, Windows 11 Home, 6GB Graphics, 15.6 inch 144Hz Full HD IPS Display, NVIDIA GeForce RTX 3050, Performance Blue, 2.29 KG),HP,83631,Gaming Laptops,Display: 39.6 cms (15.6 inches), FHD IPS | Memory: 16GB DDR5 RAM, 512GB SSD ROM | Processor: AMD Ryzen 5 5600H | OS: Windows 11 Home | Graphics: NVIDIA GeForce RTX 3050 | Included Software: McAfee Online Protection | Micro Edge Bezel, Anti Glare, Dual Array Digital Microphones | Warranty: 1 Year Onsite
HP Victus 15-fa2700TX Intel Core i5 13th Gen Gaming Laptop (16GB, 512GB SSD, Windows 11 Home, 6GB Graphics, 15.6 inch 144 Hz Full HD IPS Display, NVIDIA Geforce RTX 3050, MS Office Home 2024, Mica Silver, 2.29 KG),HP,88473,Gaming Laptops,Display: 39.62 cms (15.6 inches), FHD IPS | Memory: 16GB DDR4 RAM, 512GB SSD ROM | Processor: Intel Core i5 13th Generation | OS: Windows 11 Home | Graphics: NVIDIA GeForce RTX 3050 | Included Software: Microsoft Office Home 2024, McAfee Online Protection | Anti-Glare Display, HD Camera, Backlit Keyboard | Warranty: 1 Year Onsite
Croma Wired 4-IN-1 Gaming Combo (7200 DPI Adjustable, Black),Croma,4999,Gaming Keyboards,4-IN-1 Gaming Combo | Interface: USB 2.0 | 50mm Driver | Dimension: 18.00 x 56.00 x 8.00 cm | 12 Months Warranty
HP Victus (Fb0040AX) Ryzen 5 (15.6 inches, 8GB, 512GB, Windows 11 Home,  NVIDIA GeForce GTX 1650 + 4GB Graphics, FHD IPS Display, 39.6cm, Mica Silver, 6F9T7PA#ACJ),HP,76021,Windows Laptops,39.6cm (15.6"), FHD | AMD Ryzen 5 | RAM: 8GB DDR4, ROM: 512GB SSD | NVIDIA GeForce GTX 1650 | Windows 11 Home | Best Suited For: Everyday Use | Home | Work | Gaming
HP Omen 16 xd0020AX AMD Ryzen 7 Gaming Laptop (16GB, 1TB SSD, Windows 11 Home, 8GB Graphics, 16.1 inch 165 Hz FHD Display, NVIDIA GeForce RTX 4060, MS Office 2021, Shadow Black, 2.37 KG),HP,132644,Gaming Laptops,Display: 40.9 cms (16.1 inches), FHD | Memory: 16GB DDR5 RAM, 1TB SSD ROM | Processor: AMD Ryzen 7 7840HS | OS: Windows 11 Home | Graphics: NVIDIA GeForce RTX 4060 | Included Software: Microsoft Office Home & Student 2021, McAfee | IR thermal Sensor, True Vision 1080p FHD Camera with Temporal Noise Reduction, Backlit RGB 4-Zone Keyboard | Warranty: 1 year Onsite
ASUS TUF Gaming F15 FX507ZC4-HN116WS Intel Core i5 12th Gen Gaming Laptop (16GB, 512GB SSD, Windows 11 Home, 4GB GDDR6, 15.6 inch 144 Hz Full HD IPS Display, NVIDIA GeForce RTX 3050, MS Office 2021, Mecha Gray, 2.2 KG),Asus,105990,Gaming Laptops,Display: 39.62 cms (15.6 inches), FHD IPS | Memory: 16GB DDR4 RAM, 512GB SSD ROM | Processor: Intel Core i5 12th Generation | OS: Windows 11 Home | Graphics: NVIDIA GeForce RTX 3050 | Included Software: MS Office Home and Student 2021 | AI Noise-canceling Technology, Kensington Security Slot, Adaptive-Sync Technology | Warranty: 1 year Onsite
ASUS TUF F16 FX608JMR-RV049WS Intel Core i7 14th Generation Gaming Laptop (16GB, 1TB SSD, Windows 11 Home, 8GB Graphics, 16 inch 165 Hz Full HD IPS Display, NVIDIA GeForce RTX 5060, MS Office Home 2024, Jaeger Gray, 2.20 KG),Asus,173990,Gaming Laptops,Display: 40.64 cms (16 inches), FHD IPS | Memory: 16GB DDR5 RAM, 1TB SSD ROM | Processor: Intel Core i7 14th Generation | OS: Windows 11 Home | Graphics: NVIDIA GeForce RTX 5060 | Included Software: MS Office Home 2024, Microsoft 365 Basic | Anti Glare, Dolby Atmos, Backlit Keyboard | Warranty: 1 Year Onsite
ASUS TUF Gaming A15 FA506NCR-HN075WS AMD Ryzen 7 Gaming Laptop (16GB, 512GB SSD, Windows 11 Home, 4GB Graphics, 15.6 inch 144 Hz Full HD IPS Display, NVIDIA GeForce RTX 3050, MS Office Home and Student 2021, Graphite Black, 2.3 KG),Asus,91990,Windows Laptops,Display: 39.62 cms (15.6 inches), FHD IPS | Memory: 16GB DDR5 RAM, 512GB SSD ROM | Processor: AMD Ryzen 7 | OS: Windows 11 Home | Graphics: NVIDIA GeForce RTX 3050 | Included Software: McAfee, Microsoft Office Home and Student 2021, DTS | AI Noise-canceling Technology, Anti-Glare Display, Backlit Chiclet Keyboard | Warranty: 1 year Onsite
ASUS TUF A15 FA566NCR-HN254WS AMD Ryzen 7 Gaming Laptop (16GB, 512GB SSD, Windows 11 Home, 4GB Graphics, 15.6 inch 144 Hz Full HD IPS Display, NVIDIA GeForce RTX 3050, MS Office Home, Graphite Black, 2.30 KG),Asus,89990,Gaming Laptops,Display: 39.62 cms (15.6 inches), FHD IPS | Memory: 16GB DDR5 RAM, 512GB SSD ROM | Processor: AMD Ryzen 5 7435HS | OS: Windows 11 Home | Graphics: NVIDIA GeForce RTX 3050 | Included Software: MS Office Home & Student | Adaptive Sync Technology, Anti Glare, RGB Backlit Keyboard | Warranty: 1 Year Onsite
HP Victus 15-fb0178AX AMD Ryzen 5 5600H Gaming Laptop (16GB, 512GB SSD, Windows 11 Home, 4GB Graphics, 15.6 inch 144 Hz Full HD Display, NVIDIA GeForce RTX 3050, Performance Blue, 2.29 KG),HP,75721,Gaming Laptops,Display: 39.2 cms (15.6 inches), FHD IPS | Memory: 16GB DDR4 RAM, 512GB SSD ROM | Processor: AMD Ryzen 5 5600H | OS: Windows 11 Home | Graphics: NVIDIA GeForce RTX 3050 | Included Software: McAfee LiveSafe | True Vision Camera, Antiglare Display, Backlit Keyboard | Warranty: 1 year Onsite
ZEBRONICS Blaze Gaming Mouse Pad (Anti Slip Rubber Base, Black),Zebronics,1649,Gaming Mouse Pads,Mouse Pad, Ideal For: Laptop | Desktop | Connection Type: USB | Anti Slip Rubber Base | Portable Design | 12 Months Warranty
HP Victus 15-fa2375TX Intel Core i5 13th Gen Gaming Laptop (16GB, 512GB SSD, Windows 11 Home, 6GB Graphics, 15.6 inch 144 Hz Full HD IPS Display, NVIDIA GeForce RTX 4050, Performance Blue, 2.29 KG),HP,92672,Gaming Laptops,Display: 39.6 cms (15.6 inches), FHD IPS | Memory: 16GB DDR4 RAM, 512GB SSD ROM | Processor: Intel Core i5 13th Generation | OS: Windows 11 Home | Graphics: NVIDIA GeForce RTX 4050 | Included Software: McAfee Online Protection | Anti Glare, Backlit Keyboard, HP Audio Boost | Warranty: 1 Year Onsite
ASUS ROG Strix G16 G615JHR-S5005WS Intel Core i7 14th Gen Gaming Laptop (16GB, 1TB SSD, Windows 11 Home, 8GB Graphics, 16 inch 240 Hz 2.5K WQXGA Display, NVIDIA GeForce RTX 5050, MS Office Home 2024, Eclipse Gray, 2.65 KG),Asus,191990,Gaming Laptops,Display: 40.64 cms (16 inches), 2.5K WQXGA | Memory: 16GB DDR5 RAM, 1TB SSD ROM | Processor: Intel Core i7 14th Generation | OS: Windows 11 Home | Graphics: NVIDIA GeForce RTX 5050 | Included Software: MS Office Home 2024, Microsoft 365 Basic, McAfee | Tri Fan Technology, 4 Zone RGB Keyboard, Dolby Atmos | Warranty: 1 Year Onsite
ASUS V16 V3607VH-RP038WS Intel Core 7 Gaming Laptop (16GB, 512GB SSD, Windows 11 Home, 8GB Graphics, 16 inch 144 Hz WUXGA Display, NVIDIA GeForce RTX 5050, MS Office Home 2024, Black, 1.95 KG),Asus,137990,Gaming Laptops,Display: 40.64 cms (16 inches), WUXGA | Memory: 16GB DDR5 RAM, 512GB SSD ROM | Processor: Intel Core 7 | OS: Windows 11 Home | Graphics: NVIDIA GeForce RTX 5050 | Included Software: MS Office Home 2024, Microsoft 365 Basic, McAfee 1 Year | Anti Glare Display, Backlit Keyboard, IceCool Thermal Technology | Warranty: 1 Year Onsite
acer Predator Helios Neo 16 Intel Core i7 14th Gen Gaming Laptop (16GB, 512GB SSD, Windows 11 Home, 6GB Graphics, 16 inch 165 Hz WUXGA IPS Display, NVIDIA GeForce RTX 4050, Abyssal Black, 2.8 KG),Acer,144999,Gaming Laptops,Display: 40.64 cms (16 inches), WUXGA IPS | Memory: 16GB DDR5 RAM, 512GB SSD ROM | Processor: Intel Corei7, 14th Generation | OS: Windows 11 Home | Graphics: NVIDIA GeForce RTX 4050 | AI-assisted Noise Reduction, Immersive Visual Experience, FineTip RGB-Backlight Keyboard | Warranty: 1 Year Onsite
MSI Thin 15 B13UC-3231IN Intel Core i5 13th Gen Gaming Laptop (16GB, 512GB SSD, Windows 11 Home, 4GB Graphics, 15.6 inch 144 Hz Full HD Display, NVIDIA GeForce RTX 3050, MS Office Home 2021, Cosmos Gray, 1.86 KG),MSI,86990,Gaming Laptops,Display: 40 cms (15.6 inches), FHD | Memory: 16GB DDR4 RAM, 512GB SSD ROM | Processor: Intel Core i5 13th Generation | OS: Windows 11 Home | Graphics: NVIDIA GeForce RTX 3050 | Included Software: MS Office Home & Student 2021 | Wi-Fi 6, NVMe PCIe SSD Gen 4 | Warranty: 2 Year Onsite
HP Victus 15-fa2197TX Intel Core i5 13th Gen Gaming Laptop (16GB, 512GB SSD, Windows 11 Home, 6GB Graphics, 15.6 inch 144 Hz Full HD Display, NVIDIA GeForce RTX 3050, Performance Blue, 2.29 KG),HP,84838,Gaming Laptops,Display: 39.6 cms (15.6 inches), FHD | Memory: 16GB DDR4 RAM, 512GB SSD ROM | Processor: Intel Core i5 13th Generation | OS: Windows 11 Home | Graphics: NVIDIA GeForce RTX 3050 | Included Software: McAfee Online Protection | Anti Glare, Backlit Keyboard, HP Audio Boost | Warranty: 1 Year Onsite
ASUS TUF Gaming F17 Intel Core i5 11th Gen Gaming Laptop (16GB, 512GB SSD, Windows 11 Home, 4GB Graphics, 17 inch 165 Hz Full HD Display, NVIDIA GeForce RTX 2050, Graphite Black, 2.60 KG),Asus,85990,Windows Laptops,Display: 43.94 cms (17 inches), FHD Display | Memory: 16 GB DDR4 RAM, 512 GB SSD ROM | Processor: Intel Corei5-11400H, 11th Gen | OS: Windows 11 Home | Graphics: NVIDIA GeForce RTX 2050 Graphics | Warranty: 1 Year warranty
HP Victus Intel Core i7 13th Gen Gaming Laptop (16GB, 512GB SSD, Windows 11 Home, 8GB Graphics, 15.6 inch 144 Hz Full HD IPS Display, NVIDIA GeForce RTX 4060, MS Office 2021, Mica Silver, 2.29 KG),HP,124499,Windows Laptops,Display: 39.62 cms (15.6 inches), Diagonal Full HD IPS | Memory: 16GB DDR4 RAM, 512GB SSD ROM | Processor: Intel Core i7 13th Generation | OS: Windows 11 Home | Graphics: NVIDIA GeForce RTX 4060 | Included Software: MS Office Home and Student 2021, McAfee | Backlit Keyboard, HP Wide Vision 720p Camera with Temporal Noise Reduction, Fast Charge Approximately 50% In 30 Minutes | Warranty: 1 year Onsite
LAPCARE Champ LGM-108 Wired Optical Gaming Mouse (7200 DPI, Ergonomic Design, Black),LAPCARE,1799,Gaming Mice,For Desktop, Laptop | Connectivity: Wired, USB | Rechargeable: No | Compatible OS: Windows, Linux & macOS | Ambidextrous Design, 7 Circular & Breathing LED Light, High Speed | 1 Year Warranty
acer Nitro V15 ANV15-52 Intel Core i7 13th Gen Gaming Laptop (16GB, 512GB SSD, Windows 11, 8GB Graphics, 15.6 inch 165 Hz Full HD IPS Display, NVIDIA GeForce RTX 5050, MS Office, 2.11 KG),Acer,130999,Gaming Laptops,Display: 39.62 cms (15.6 inches), FHD IPS | Memory: 16GB DDR5 RAM, 512GB SSD ROM | Processor: Intel Core i7 13th Generation | OS: Windows 11 Home | Graphics: NVIDIA GeForce RTX 5050 | Included Software: MS Office | Acer ComfyView LED, AI Noise Reduction, Acer Amber Backlight Keyboard | Warranty: 1 Year Onsite
ASUS TUF Gaming F15 FX507VU-LP210WS Intel Core i7 13th Gen Gaming Laptop (16GB, 512GB SSD, Windows 11 Home, 6GB Graphics, 15.6 inch 144 Hz Full HD IPS Display, NVIDIA GeForce RTX 4050, MS Office Home and Student 2021, Mecha Gray, 2.2 KG),Asus,124990,Gaming Laptops,Display: 39.62 cms (15.6 inches), FHD IPS | Memory: 16GB DDR5 RAM, 512GB SSD ROM | Processor: Intel Core i7 13th Generation | OS: Windows 11 Home | Graphics: NVIDIA GeForce RTX 4050 | Included Software: MS Office Home and Student 2021, McAfee 1 Year | AI Noise-canceling Technology, Dolby Atmos, G-Sync Technology | Warranty: 1 year Onsite
DELL Alienware 16 Aurora Intel Core 7 Gaming Laptop (16GB, 1TB SSD, Windows 11 Home, 8GB Graphics, 16 inch 120 Hz QHD+ WQXGA Display, NVIDIA GeForce RTX 5050, MS Office Home 2024, Interstellar Indigo, 2.57 KG),Dell,144900,Gaming Laptops,Display: 40.64 cms (16 inches), WQXGA QHD Plus | Memory: 16GB DDR5 RAM, 1TB SSD ROM | Processor: Intel Core 7 | OS: Windows 11 Home | Graphics: NVIDIA GeForce RTX 5050 | Included Software: MS Office Home 2024, Microsoft 365 Basic, McAfee | ComfortView Plus, Dual Array Microphone, Backlit Keyboard | Warranty: 1 Year Onsite
DELL Alienware 16 Aurora Intel Core 7 Gaming Laptop (16GB, 1TB SSD, Windows 11 Home, 8GB Graphics, 16 inch 120 Hz WQXGA Display, NVIDIA GeForce RTX 5060, MS Office Home 2024, Interstellar Indigo, 2.57 KG),Dell,142900,Gaming Laptops,Display: 40.64 cms (16 inches), WQXGA | Memory: 16GB DDR5 RAM, 1TB SSD ROM | Processor: Intel Core 7 | OS: Windows 11 Home | Graphics: NVIDIA GeForce RTX 5060 | Included Software: MS Office Home 2024, Microsoft 365 Basic, McAffee Online Protection | ComfortView Plus, Dual Array Microphone, Backlit Keyboard | Warranty: 1 Year Onsite
DELL G15 5530 Intel Core i5 13th Gen Gaming Laptop (8GB, 512GB SSD, Windows 11 Home, 6GB Graphics, 15.6 inch 120 Hz Full HD Display, NVIDIA GeForce RTX 3050, MS Office Home & Student 2021, Dark Shadow Gray, 2.81 KG),Dell,82340,Gaming Laptops,Display: 39.62 cms (15.6 inches), FHD | Memory: 8GB DDR5 RAM, 512GB SSD ROM | Processor: Intel Core i5 13th Generation | OS: Windows 11 Home | Graphics: NVIDIA GeForce RTX 3050 | Included Software: MS Office Home & Student 2021, McAfee | Narrow Border, Antiglare Display, Backlit Keyboard | Warranty: 1 year Onsite
acer Nitro 5 Intel Core i5 13th Gen Gaming Laptop (16GB, 512GB, Windows 11 Home, 6GB Graphics, 15.6 inch 144 Hz FHD IPS Display, NVIDIA GeForce RTX 4050, MS Office 2021, Obsidian Black, 2.13 KG),Acer,97999,Gaming Laptops,Display: 39.6 cms (15.6 inches), FHD IPS LCD Display | Memory: 16GB DDR5 RAM, 512GB SSD ROM | Processor: Intel Core i5-13420H, 13th Gen | OS: Windows 11 Home | Graphics: NVIDIA GeForce RTX 4050 Graphics | Included Software: Microsoft Office Home and Student 2021 | Warranty: 1 Year warranty
ASUS V16 V3607VH-RP037WS Intel Core 5 Gaming Laptop (16GB, 512GB SSD, Windows 11 Home, 8GB Graphics, 16 inch 144 Hz WUXGA Display, NVIDIA GeForce RTX 5050, MS Office Home 2024, Black, 1.95 KG),Asus,125990,Gaming Laptops,Display: 40.64 cms (16 inches), WUXGA | Memory: 16GB DDR5 RAM, 512GB SSD ROM | Processor: Intel Core 5 | OS: Windows 11 Home | Graphics: NVIDIA GeForce RTX 5050 | Included Software: MS Office Home 2024, Microsoft 365 Basic, McAfee 1 Year | Anti Glare Display, Backlit Keyboard, IceCool Thermal Technology | Warranty: 1 Year Onsite
logitech G213 Prodigy Wired Gaming Keyboard with Backlit Keys (Spill Resistant, Black),Logitech,5295,Keyboards,For Desktop | Connectivity: Wired, USB 2.0 | Compatible OS: Windows 7 & above | Integrated Palm Rest, Dedicated Media Controls, Adjustable Feet | 2 Years Warranty
HP Victus FA1198TX Intel Core i5 13th Gen Gaming Laptop (16GB, 512GB SSD, Windows 11 Home, 6GB Graphics, 15.6 inch 144 Hz Full HD Display, NVIDIA GeForce RTX 3050, MS Office, Meca Silver, 2.29 KG),HP,87022,Gaming Laptops,Display: 39.2 cms (15.6 inches), FHD | Memory: 16GB LPDDR4 RAM, 512GB SSD ROM | Processor: Intel Core i5 13th Generation | OS: Windows 11 Home | Graphics: NVIDIA GeForce RTX 3050 | Included Software: MS Office | Bluetooth 5.3, Up to 8 Hours Battery | Warranty: 1 year Onsite
ASUS TUF K1 Wired Gaming Keyboard with Backlit Keys (Spill Resistant, Black),Asus,4400,Keyboards,For Desktop, Laptop | Connectivity: Wired, USB 2.0 | Compatible OS: Windows 10 & 11 | Dedicated Volume Knob, Side Light Bar, Armoury Crate | 1 Year Warranty
SONY PlayStation 5 1TB SSD Disc Edition Slim Gaming Console With COD (White),Sony,54990,Gaming Consoles,Console Type: Gaming Console | Controller Type: 1 x Wireless Controller | RAM: 1GB RAM | Supported Resolution: Up to 4K | Games Included: COD | Storage Drive: 1TB SSD | No. Of USB Ports: 2 x USB Type (A), 2 x Type (C) | Warranty: 1 Year Warranty
ASUS ROG Strix G16 G615LM-S5128WS Intel Core Ultra 9 Gaming Laptop (16GB, 1TB SSD, Windows 11 Home, 8GB Graphics, 16 inch 240 Hz 2.5K WQXGA IPS Display, NVIDIA GeForce RTX 5060, MS Office Home 2024, Eclipse Gray, 2.65 KG),Asus,227990,Gaming Laptops,Display: 40.64 cms (16 inches), WQXGA IPS | Memory: 16GB DDR5 RAM, 1TB SSD ROM | Processor: Intel Core Ultra 9 | OS: Windows 11 Home | Graphics: NVIDIA GeForce RTX 5060 | Included Software: MS Office Home 2024, Microsoft 365 Basic | Backlit Keyboard, Tri-Fan Technology, Dolby Vision | Warranty: 1 Year Onsite
HP Victus 16-s0089AX AMD Ryzen 7 Laptop (16GB, 1TB, Windows 11 Home, 16.1 inch Full HD IPS Display, MS Office 2021, Performance Blue, 2.29 KG),HP,99526,Gaming Laptops,Display: 40.90 CMS (16.1 inches), Diagonal FHD Display | Memory: 16GB DDR5 RAM, 1TB SSD ROM | Processor: AMD Ryen 7 7840HS | OS: Windows 11 | Graphics: NVIDIA GeForce RTX 3050 Graphics | Included Software: MS Office & Student 2021 | Anti-glare Panel, True Vision Camera, Rapid Charging | Warranty: 1 year Onsite
logitech G402 Wired Optical Gaming Mouse (4000 DPI Adjustable, Fusion Engine Hybrid Sensor, Black),Logitech,3395,Mice,For Desktop | Connectivity: Wired, USB | Rechargeable: No | Compatible OS: Windows 10 & Above | Delta Zero Technology, High-Speed Clicking, 32-Bit ARM Processor | 2 Years Warranty
HP OmniBook 7 13-bg1678AU AMD Ryzen 5 Thin & Light Laptop (16GB, 512GB SSD, Windows 11 Home, 13.3 inch WQXGA IPS Display, MS Office Home 2024, Glacier Silver, 1 KG),HP,96136,Gaming Laptops,Display: 33.78 cms (13.3 inches), WQXGA IPS | Memory: 16GB LPDDR5x RAM, 512GB SSD ROM | Processor: AMD Ryzen AI 5 340 | OS: Windows 11 Home | Graphics: AMD Radeon 840M | Included Software: MS Office Home 2024, McAfee Online Protection | Copilot+PC, Backlit Keyboard, Flicker Free | Warranty: 1 Year Onsite
MSI Thin A15 B7UC-610IN AMD Ryzen 7 Gaming Laptop (16GB, 1TB SSD, Windows 11 Home, 4GB Graphics, 15.6 inch 144 Hz Full HD Display, NVIDIA GeForce RTX 3050, MS Office Home 2021, Cosmos Gray, 1.86 KG),MSI,98990,Gaming Laptops,Display: 40 cms (15.6 inches), FHD | Memory: 16GB DDR5 RAM, 1TB SSD ROM | Processor: AMD Ryzen 7 | OS: Windows 11 Home | Graphics: NVIDIA GeForce RTX 3050 | Included Software: MS Office Home & Student 2021 | Wi-Fi 6, NVMe PCIe SSD Gen 4 | Warranty: 2 Year Onsite
Lenovo LOQ 15IRX9 Intel Core i5 13th Gen Gaming Laptop (16GB, 512GB SSD, Windows 11 Home, 6GB Graphics, 15.6 inch 144 Hz Full HD IPS Display, NVIDIA GeForce RTX 3050, MS Office 2021, Luna Grey, 2.38 KG),Lenovo,115890,Gaming Laptops,isplay: 39.62 cms (15.6 inches), FHD IPS | Memory: 16GB DDR5 RAM, 512GB SSD ROM | Processor: Intel Core i5 13th Generation | OS: Windows 11 Home | Graphics: NVIDIA GeForce RTX 3050 | Included Software: MS Office Home & Student 2021 | FHD 1080p Camera, AI Chip: LA1, Anti-Glare Display | Warranty: 1 year Onsite
Acer Predator Helios Neo 16S PHN16S-71 Intel Core Ultra 7 Gaming Laptop (16GB, 1TB SSD, Windows 11 Home, 8GB Graphics, 16 inch 240 Hz OLED Display, NVIDIA GeForce RTX 5060, Abyssal Black, 2.3 KG),Acer,195999,Gaming Laptops,Display: 40.64 cms (16 inches), OLED | Memory: 16GB DDR5 RAM, 1TB SSD ROM | Processor: Intel Core Ultra 7 255HX | OS: Windows 11 Home | Graphics: NVIDIA GeForce RTX 5060 | RGB backlit keyboard, Acer PurifiedVoice 2.0, Predator Sense | Warranty: 1 Year Onsite
HP OMEN 16-am0279TX Intel Core i9 14th Gen Gaming Laptop (24GB, 1TB SSD, Windows 11 Home, 8GB Graphics, 16 inch 165 Hz 2K IPS Display, NVIDIA GeForce RTX 5060, MS Office Home 2024, Shadow Black, 2.43 KG),HP,191098,Gaming Laptops,Display: 40.64 cms (16 inches), 2K IPS | Memory: 24GB DDR5 RAM, 1TB SSD ROM | Processor: Intel Core i9 14th Generation | OS: Windows 11 Home | Graphics: NVIDIA GeForce RTX 5060 | Included Software: MS Office Home 2024 | Anti Glare, RGB Backlit Keyboard, Flicker Free | Warranty: 1 Year Onsite
HP OMEN 16-am0277TX Intel Core 7 Gaming Laptop (24GB, 1TB SSD, Windows 11 Home, 8GB Graphics, 16 inch 165 Hz 2K IPS Display, NVIDIA GeForce RTX 5050, MS Office Home 2024, Shadow Black, 2.43 KG),HP,146134,Gaming Laptops,Display: 40.64 cms (16 inches), 2K IPS | Memory: 24GB DDR5 RAM, 1TB SSD ROM | Processor: Intel Core 7 | OS: Windows 11 Home | Graphics: NVIDIA GeForce RTX 5050 | Included Software: MS Office Home 2024 | Anti Glare, RGB Backlit Keyboard, Flicker Free | Warranty: 1 Year Onsite
MSI Crosshair A16 HX D8WGKG-046IN AMD Ryzen 9 Gaming Laptop (16GB, 1TB SSD, Windows 11 Home, 8GB Graphics, 16 inch 240 Hz QHD+ Display, NVIDIA GeForce RTX 5070, MS Office Home 2024, Cosmos Gray, 2.5 KG),MSI,223990,Gaming Laptops,Display: 40.6 cms (16 inches), QHD Plus | Memory: 16GB DDR5 RAM, 1TB SSD ROM | Processor: AMD Ryzen 9 | OS: Windows 11 Home | Graphics: NVIDIA GeForce RTX 5070 | Included Software: MS Office Home 2024, Microsoft 365 Basic | Wi-Fi 6, Bluetooth 5.3, Fast Charging | Warranty: 2 Years Onsite
Acer Predator Helios Neo 16S PHN16S-71 Intel Core Ultra 7 Gaming Laptop (16GB, 1TB SSD, Windows 11 Home, 8GB Graphics, 16 inch 240 Hz OLED Display, NVIDIA GeForce RTX 5050, Abyssal Black, 2.3 KG),Acer,185999,Gaming Laptops,Display: 40.64 cms (16 inches), OLED | Memory: 16GB DDR5 RAM, 1TB SSD ROM | Processor: Intel Core Ultra 7 255HX | OS: Windows 11 Home | Graphics: NVIDIA GeForce RTX 5050 | RGB Backlit Keyboard, Acer PurifiedView 2.0, Predator Sense | Warranty: 1 Year Onsite
MSI Katana 15 HX B14WFK-641IN Intel Core i5 14th Gen Gaming Laptop (16GB, 1TB SSD, Windows 11 Home, 8GB Graphics, 15.6 inch 144 Hz Full HD Display, NVIDIA GeForce RTX 5060, MS Office Home 2024, Black, 2.40 KG),MSI,151990,Gaming Laptops,Display: 39.62 cms (15.6 inches), Full HD | Memory: 16GB DDR5 RAM, 1TB SSD ROM | Processor: Intel Core i5 14th Generation | OS: Windows 11 Home | Graphics: NVIDIA GeForce RTX 5060 | Included Software: MS Office Home 2024, Microsoft 365 Basic | Wi-Fi 6, Bluetooth 5.3, Fast Charging | Warranty: 2 Years Onsite
MSI Thin 15 B13VE-2611IN Intel Core i5 13th Gen Gaming Laptop (16GB, 512GB SSD, Windows 11 Home, 6GB Graphics, 15.6 inch 144 Hz Full HD Display, NVIDIA GeForce RTX 4050, MS Office 2021, Cosmos Gray, 1.86 KG),MSI,99990,Gaming Laptops,Display: 39.62 cms (15.6 inches), FHD | Memory: 16GB RAM, 512GB SSD ROM | Processor: Intel Core i5 13th Generation | OS: Windows 11 Home | Graphics: NVIDIA GeForce RTX 4050 | Included Software: Microsoft Office 2021 | Warranty: 2 Years Onsite
